"X","Y"
1778007.07156546,7696658.29788512
1788007.07156546,7696658.29788512
1798007.07156546,7696658.29788512
1808007.07156546,7696658.29788512
1818007.07156546,7696658.29788512
1828007.07156546,7696658.29788512
1838007.07156546,7696658.29788512
1848007.07156546,7696658.29788512
1858007.07156546,7696658.29788512
1868007.07156546,7696658.29788512
1878007.07156546,7696658.29788512
1888007.07156546,7696658.29788512
1898007.07156546,7696658.29788512
1908007.07156546,7696658.29788512
1918007.07156546,7696658.29788512
1928007.07156546,7696658.29788512
1938007.07156546,7696658.29788512
1948007.07156546,7696658.29788512
1958007.07156546,7696658.29788512
1968007.07156546,7696658.29788512
1978007.07156546,7696658.29788512
1988007.07156546,7696658.29788512
1998007.07156546,7696658.29788512
2008007.07156546,7696658.29788512
2018007.07156546,7696658.29788512
2028007.07156546,7696658.29788512
2038007.07156546,7696658.29788512
2048007.07156546,7696658.29788512
2053498.57674181,7696166.21182548
1219677.03205505,7706600.48574303
1228007.07156546,7706658.29788512
1238007.07156546,7706658.29788512
1248007.07156546,7706658.29788512
1258007.07156546,7706658.29788512
1268007.07156546,7706658.29788512
1278007.07156546,7706658.29788512
1288007.07156546,7706658.29788512
1298007.07156546,7706658.29788512
1308007.07156546,7706658.29788512
1318007.07156546,7706658.29788512
1328007.07156546,7706658.29788512
1338007.07156546,7706658.29788512
1348007.07156546,7706658.29788512
1358007.07156546,7706658.29788512
1368007.07156546,7706658.29788512
1378007.07156546,7706658.29788512
1388007.07156546,7706658.29788512
1398007.07156546,7706658.29788512
1408007.07156546,7706658.29788512
1418007.07156546,7706658.29788512
1428007.07156546,7706658.29788512
1438007.07156546,7706658.29788512
1448007.07156546,7706658.29788512
1458007.07156546,7706658.29788512
1468007.07156546,7706658.29788512
1478007.07156546,7706658.29788512
1488007.07156546,7706658.29788512
1498007.07156546,7706658.29788512
1508007.07156546,7706658.29788512
1518007.07156546,7706658.29788512
1528007.07156546,7706658.29788512
1538007.07156546,7706658.29788512
1548007.07156546,7706658.29788512
1558007.07156546,7706658.29788512
1568007.07156546,7706658.29788512
1578007.07156546,7706658.29788512
1588007.07156546,7706658.29788512
1598007.07156546,7706658.29788512
1608007.07156546,7706658.29788512
1618007.07156546,7706658.29788512
1628007.07156546,7706658.29788512
1638007.07156546,7706658.29788512
1648007.07156546,7706658.29788512
1658007.07156546,7706658.29788512
1668007.07156546,7706658.29788512
1678007.07156546,7706658.29788512
1688007.07156546,7706658.29788512
1698007.07156546,7706658.29788512
1708007.07156546,7706658.29788512
1718007.07156546,7706658.29788512
1728007.07156546,7706658.29788512
1738007.07156546,7706658.29788512
1748007.07156546,7706658.29788512
1758007.07156546,7706658.29788512
1768007.07156546,7706658.29788512
1778007.07156546,7706658.29788512
1788007.07156546,7706658.29788512
1798007.07156546,7706658.29788512
1808007.07156546,7706658.29788512
1818007.07156546,7706658.29788512
1828007.07156546,7706658.29788512
1838007.07156546,7706658.29788512
1848007.07156546,7706658.29788512
1858007.07156546,7706658.29788512
1868007.07156546,7706658.29788512
1878007.07156546,7706658.29788512
1888007.07156546,7706658.29788512
1898007.07156546,7706658.29788512
1908007.07156546,7706658.29788512
1918007.07156546,7706658.29788512
1928007.07156546,7706658.29788512
1938007.07156546,7706658.29788512
1948007.07156546,7706658.29788512
1958007.07156546,7706658.29788512
1968007.07156546,7706658.29788512
1978007.07156546,7706658.29788512
1988007.07156546,7706658.29788512
1998007.07156546,7706658.29788512
2008007.07156546,7706658.29788512
2018007.07156546,7706658.29788512
2028007.07156546,7706658.29788512
2038007.07156546,7706658.29788512
2048007.07156546,7706658.29788512
2053239.51122413,7705564.71604858
1219907.71777089,7716596.40782113
1228007.07156546,7716658.29788512
1238007.07156546,7716658.29788512
1248007.07156546,7716658.29788512
1258007.07156546,7716658.29788512
1268007.07156546,7716658.29788512
1278007.07156546,7716658.29788512
1288007.07156546,7716658.29788512
1298007.07156546,7716658.29788512
1308007.07156546,7716658.29788512
1318007.07156546,7716658.29788512
1328007.07156546,7716658.29788512
1338007.07156546,7716658.29788512
1348007.07156546,7716658.29788512
1358007.07156546,7716658.29788512
1368007.07156546,7716658.29788512
1378007.07156546,7716658.29788512
1388007.07156546,7716658.29788512
1398007.07156546,7716658.29788512
1408007.07156546,7716658.29788512
1418007.07156546,7716658.29788512
1428007.07156546,7716658.29788512
1438007.07156546,7716658.29788512
1448007.07156546,7716658.29788512
1458007.07156546,7716658.29788512
1468007.07156546,7716658.29788512
1478007.07156546,7716658.29788512
1488007.07156546,7716658.29788512
1498007.07156546,7716658.29788512
1508007.07156546,7716658.29788512
1518007.07156546,7716658.29788512
1528007.07156546,7716658.29788512
1538007.07156546,7716658.29788512
1548007.07156546,7716658.29788512
1558007.07156546,7716658.29788512
1568007.07156546,7716658.29788512
1578007.07156546,7716658.29788512
1588007.07156546,7716658.29788512
1598007.07156546,7716658.29788512
1608007.07156546,7716658.29788512
1618007.07156546,7716658.29788512
1628007.07156546,7716658.29788512
1638007.07156546,7716658.29788512
1648007.07156546,7716658.29788512
1658007.07156546,7716658.29788512
1668007.07156546,7716658.29788512
1678007.07156546,7716658.29788512
1688007.07156546,7716658.29788512
1698007.07156546,7716658.29788512
1708007.07156546,7716658.29788512
1718007.07156546,7716658.29788512
1728007.07156546,7716658.29788512
1738007.07156546,7716658.29788512
1748007.07156546,7716658.29788512
1758007.07156546,7716658.29788512
1768007.07156546,7716658.29788512
1778007.07156546,7716658.29788512
1788007.07156546,7716658.29788512
1798007.07156546,7716658.29788512
1808007.07156546,7716658.29788512
1818007.07156546,7716658.29788512
1828007.07156546,7716658.29788512
1838007.07156546,7716658.29788512
1848007.07156546,7716658.29788512
1858007.07156546,7716658.29788512
1868007.07156546,7716658.29788512
1878007.07156546,7716658.29788512
1888007.07156546,7716658.29788512
1898007.07156546,7716658.29788512
1908007.07156546,7716658.29788512
1918007.07156546,7716658.29788512
1928007.07156546,7716658.29788512
1938007.07156546,7716658.29788512
1948007.07156546,7716658.29788512
1958007.07156546,7716658.29788512
1968007.07156546,7716658.29788512
1978007.07156546,7716658.29788512
1988007.07156546,7716658.29788512
1998007.07156546,7716658.29788512
2008007.07156546,7716658.29788512
2018007.07156546,7716658.29788512
2028007.07156546,7716658.29788512
2038007.07156546,7716658.29788512
2047932.40641246,7716618.31138438
2053054.03195398,7712586.36309031
1220124.66987297,7726596.73450846
1228007.07156546,7726658.29788512
1238007.07156546,7726658.29788512
1248007.07156546,7726658.29788512
1258007.07156546,7726658.29788512
1268007.07156546,7726658.29788512
1278007.07156546,7726658.29788512
1288007.07156546,7726658.29788512
1298007.07156546,7726658.29788512
1308007.07156546,7726658.29788512
1318007.07156546,7726658.29788512
1328007.07156546,7726658.29788512
1338007.07156546,7726658.29788512
1348007.07156546,7726658.29788512
1358007.07156546,7726658.29788512
1368007.07156546,7726658.29788512
1378007.07156546,7726658.29788512
1388007.07156546,7726658.29788512
1398007.07156546,7726658.29788512
1408007.07156546,7726658.29788512
1418007.07156546,7726658.29788512
1428007.07156546,7726658.29788512
1438007.07156546,7726658.29788512
1448007.07156546,7726658.29788512
1458007.07156546,7726658.29788512
1468007.07156546,7726658.29788512
1478007.07156546,7726658.29788512
1488007.07156546,7726658.29788512
1498007.07156546,7726658.29788512
1508007.07156546,7726658.29788512
1518007.07156546,7726658.29788512
1528007.07156546,7726658.29788512
1538007.07156546,7726658.29788512
1548007.07156546,7726658.29788512
1558007.07156546,7726658.29788512
1568007.07156546,7726658.29788512
1578007.07156546,7726658.29788512
1588007.07156546,7726658.29788512
1598007.07156546,7726658.29788512
1608007.07156546,7726658.29788512
1618007.07156546,7726658.29788512
1628007.07156546,7726658.29788512
1638007.07156546,7726658.29788512
1648007.07156546,7726658.29788512
1658007.07156546,7726658.29788512
1668007.07156546,7726658.29788512
1678007.07156546,7726658.29788512
1688007.07156546,7726658.29788512
1698007.07156546,7726658.29788512
1708007.07156546,7726658.29788512
1718007.07156546,7726658.29788512
1728007.07156546,7726658.29788512
1738007.07156546,7726658.29788512
1748007.07156546,7726658.29788512
1758007.07156546,7726658.29788512
1768007.07156546,7726658.29788512
1778007.07156546,7726658.29788512
1788007.07156546,7726658.29788512
1798007.07156546,7726658.29788512
1808007.07156546,7726658.29788512
1818007.07156546,7726658.29788512
1828007.07156546,7726658.29788512
1838007.07156546,7726658.29788512
1848007.07156546,7726658.29788512
1858007.07156546,7726658.29788512
1868007.07156546,7726658.29788512
1878007.07156546,7726658.29788512
1888007.07156546,7726658.29788512
1898007.07156546,7726658.29788512
1908007.07156546,7726658.29788512
1918007.07156546,7726658.29788512
1928007.07156546,7726658.29788512
1938007.07156546,7726658.29788512
1948007.07156546,7726658.29788512
1958007.07156546,7726658.29788512
1968007.07156546,7726658.29788512
1978007.07156546,7726658.29788512
1988007.07156546,7726658.29788512
1998007.07156546,7726658.29788512
2008007.07156546,7726658.29788512
2017409.62258504,7725964.06610704
2028358.0130128,7725715.45529882
2038290.25815648,7726147.97995265
2047652.74384412,7726156.56597742
1220348.11651607,7736589.9722695
1228007.07156546,7736658.29788512
1238007.07156546,7736658.29788512
1248007.07156546,7736658.29788512
1258007.07156546,7736658.29788512
1268007.07156546,7736658.29788512
1278007.07156546,7736658.29788512
1288007.07156546,7736658.29788512
1298007.07156546,7736658.29788512
1308007.07156546,7736658.29788512
1318007.07156546,7736658.29788512
1328007.07156546,7736658.29788512
1338007.07156546,7736658.29788512
1348007.07156546,7736658.29788512
1358007.07156546,7736658.29788512
1368007.07156546,7736658.29788512
1378007.07156546,7736658.29788512
1388007.07156546,7736658.29788512
1398007.07156546,7736658.29788512
1408007.07156546,7736658.29788512
1418007.07156546,7736658.29788512
1428007.07156546,7736658.29788512
1438007.07156546,7736658.29788512
1448007.07156546,7736658.29788512
1458007.07156546,7736658.29788512
1468007.07156546,7736658.29788512
1478007.07156546,7736658.29788512
1488007.07156546,7736658.29788512
1498007.07156546,7736658.29788512
1508007.07156546,7736658.29788512
1518007.07156546,7736658.29788512
1528007.07156546,7736658.29788512
1538007.07156546,7736658.29788512
1548007.07156546,7736658.29788512
1558007.07156546,7736658.29788512
1568007.07156546,7736658.29788512
1578007.07156546,7736658.29788512
1588007.07156546,7736658.29788512
1598007.07156546,7736658.29788512
1608007.07156546,7736658.29788512
1618007.07156546,7736658.29788512
1628007.07156546,7736658.29788512
1638007.07156546,7736658.29788512
1648007.07156546,7736658.29788512
1658007.07156546,7736658.29788512
1668007.07156546,7736658.29788512
1678007.07156546,7736658.29788512
1688007.07156546,7736658.29788512
1698007.07156546,7736658.29788512
1708007.07156546,7736658.29788512
1718007.07156546,7736658.29788512
1728007.07156546,7736658.29788512
1738007.07156546,7736658.29788512
1748007.07156546,7736658.29788512
1757680.09802782,7736366.14803969
1768829.85843315,7735476.77338884
1778007.07156546,7736658.29788512
1788007.07156546,7736658.29788512
1798007.07156546,7736658.29788512
1808007.07156546,7736658.29788512
1818007.07156546,7736658.29788512
1828005.01412874,7736656.23875172
1837842.12371767,7735244.06987292
1848007.07156546,7736658.29788512
1858007.07156546,7736658.29788512
1868007.07156546,7736658.29788512
1878007.07156546,7736658.29788512
1888007.07156546,7736658.29788512
1898007.07156546,7736658.29788512
1908007.07156546,7736658.29788512
1918007.07156546,7736658.29788512
1928007.07156546,7736658.29788512
1938007.07156546,7736658.29788512
1948007.07156546,7736658.29788512
1958007.07156546,7736658.29788512
1968007.07156546,7736658.29788512
1978007.07156546,7736658.29788512
1987969.48260205,7736595.30207806
1997861.22400907,7735977.13750088
2007811.11835887,7734291.26736731
2013805.28264123,7734636.09914646
2032652.36048524,7731953.45054413
2038510.28445645,7732250.4679897
2048387.05019934,7731738.65378435
1220580.74076945,7746580.48088297
1228007.07156546,7746658.29788512
1238007.07156546,7746658.29788512
1248007.07156546,7746658.29788512
1258007.07156546,7746658.29788512
1268007.07156546,7746658.29788512
1278007.07156546,7746658.29788512
1288007.07156546,7746658.29788512
1298007.07156546,7746658.29788512
1308007.07156546,7746658.29788512
1318007.07156546,7746658.29788512
1328007.07156546,7746658.29788512
1338007.07156546,7746658.29788512
1348007.07156546,7746658.29788512
1358007.07156546,7746658.29788512
1368007.07156546,7746658.29788512
1378007.07156546,7746658.29788512
1388007.07156546,7746658.29788512
1398007.07156546,7746658.29788512
1408007.07156546,7746658.29788512
1418007.07156546,7746658.29788512
1428007.07156546,7746658.29788512
1438007.07156546,7746658.29788512
1448007.07156546,7746658.29788512
1458007.07156546,7746658.29788512
1468007.07156546,7746658.29788512
1478007.07156546,7746658.29788512
1488007.07156546,7746658.29788512
1498007.07156546,7746658.29788512
1508007.07156546,7746658.29788512
1518007.07156546,7746658.29788512
1528007.07156546,7746658.29788512
1538007.07156546,7746658.29788512
1548007.07156546,7746658.29788512
1558007.07156546,7746658.29788512
1568007.07156546,7746658.29788512
1578007.07156546,7746658.29788512
1588007.07156546,7746658.29788512
1598007.07156546,7746658.29788512
1608007.07156546,7746658.29788512
1618007.07156546,7746658.29788512
1628007.07156546,7746658.29788512
1638007.07156546,7746658.29788512
1648007.07156546,7746658.29788512
1658007.07156546,7746658.29788512
1668007.07156546,7746658.29788512
1678007.07156546,7746658.29788512
1688003.44280699,7746654.61505175
1698123.72891772,7746126.95743717
1708007.07156546,7746658.29788512
1718007.07156546,7746658.29788512
1728007.07156546,7746658.29788512
1737428.50969296,7745104.27730773
1748333.95383994,7746374.00878085
1756522.63662713,7746928.5618108
1771108.5293245,7745942.48306254
1778132.09792663,7746519.82595411
1788004.5480844,7746653.96038495
1797720.0130454,7746204.74077732
1808115.44054827,7746514.70408358
1817597.39949937,7745621.94459778
1827602.11481177,7743169.12716847
1842602.93288426,7742774.56583273
1846886.10812591,7742741.18482846
1858613.06338452,7746415.39765988
1868007.07156546,7746658.29788512
1878007.07156546,7746658.29788512
1888007.07156546,7746658.29788512
1898007.07156546,7746658.29788512
1908007.07156546,7746658.29788512
1918007.07156546,7746658.29788512
1928007.07156546,7746658.29788512
1938007.07156546,7746658.29788512
1948007.07156546,7746658.29788512
1958007.07156546,7746658.29788512
1967822.52530464,7746457.59841325
1977734.51189489,7744604.60983545
1985459.97605098,7744198.33503085
1994906.37969174,7742210.23905037
1220806.43833715,7756573.73616769
1228007.07156546,7756658.29788512
1238007.07156546,7756658.29788512
1248007.07156546,7756658.29788512
1258007.07156546,7756658.29788512
1268007.07156546,7756658.29788512
1278007.07156546,7756658.29788512
1288007.07156546,7756658.29788512
1298007.07156546,7756658.29788512
1308007.07156546,7756658.29788512
1318007.07156546,7756658.29788512
1328007.07156546,7756658.29788512
1338007.07156546,7756658.29788512
1348007.07156546,7756658.29788512
1358007.07156546,7756658.29788512
1368007.07156546,7756658.29788512
1378007.07156546,7756658.29788512
1388007.07156546,7756658.29788512
1398007.07156546,7756658.29788512
1408007.07156546,7756658.29788512
1418007.07156546,7756658.29788512
1428007.07156546,7756658.29788512
1438007.07156546,7756658.29788512
1448007.07156546,7756658.29788512
1458007.07156546,7756658.29788512
1468007.07156546,7756658.29788512
1478007.07156546,7756658.29788512
1488007.07156546,7756658.29788512
1498007.07156546,7756658.29788512
1508007.07156546,7756658.29788512
1518007.07156546,7756658.29788512
1528007.07156546,7756658.29788512
1538007.07156546,7756658.29788512
1548007.07156546,7756658.29788512
1558007.07156546,7756658.29788512
1568007.07156546,7756658.29788512
1578007.07156546,7756658.29788512
1588007.07156546,7756658.29788512
1598007.07156546,7756658.29788512
1608007.07156546,7756658.29788512
1618007.07156546,7756658.29788512
1628007.07156546,7756658.29788512
1638007.07156546,7756658.29788512
1648007.07156546,7756658.29788512
1658007.07156546,7756658.29788512
1668007.07156546,7756658.29788512
1678007.07156546,7756658.29788512
1685833.76220327,7756527.79554921
1702205.2949338,7752318.30508824
1708937.04896303,7755567.3911577
1717809.29768535,7756564.48648401
1728506.0670287,7754263.07769535
1734151.22282533,7754118.32873394
1748944.16338723,7752809.07904054
1757445.7465956,7754454.94380602
1770917.9443273,7751956.70070249
1780333.10442503,7756409.35392071
1785765.71807347,7755816.84696318
1795162.4814213,7752932.84359234
1809308.71011916,7755219.20786566
1814050.52194093,7756349.19833793
1859986.71307242,7752448.87621114
1869010.64391731,7753263.84338588
1877817.73617579,7754196.96579388
1888938.48482478,7754068.18266816
1898215.37842393,7756130.29569164
1907830.88237708,7756488.8602629
1917758.66287944,7755556.3682058
1928290.41277109,7755390.8270506
1938233.60176416,7756382.37394681
1948007.07156546,7756658.29788512
1957655.25127948,7755982.44814219
1965788.37780413,7754535.12601756
1221031.95673644,7766571.43292739
1228007.07156546,7766658.29788512
1238007.07156546,7766658.29788512
1248007.07156546,7766658.29788512
1258007.07156546,7766658.29788512
1268007.07156546,7766658.29788512
1278007.07156546,7766658.29788512
1288007.07156546,7766658.29788512
1298007.07156546,7766658.29788512
1308007.07156546,7766658.29788512
1318007.07156546,7766658.29788512
1328007.07156546,7766658.29788512
1338007.07156546,7766658.29788512
1348007.07156546,7766658.29788512
1358007.07156546,7766658.29788512
1368007.07156546,7766658.29788512
1378007.07156546,7766658.29788512
1388007.07156546,7766658.29788512
1398007.07156546,7766658.29788512
1408007.07156546,7766658.29788512
1418007.07156546,7766658.29788512
1428007.07156546,7766658.29788512
1438007.07156546,7766658.29788512
1448007.07156546,7766658.29788512
1458007.07156546,7766658.29788512
1468007.07156546,7766658.29788512
1478007.07156546,7766658.29788512
1488007.07156546,7766658.29788512
1498007.07156546,7766658.29788512
1508007.07156546,7766658.29788512
1518007.07156546,7766658.29788512
1528007.07156546,7766658.29788512
1538007.07156546,7766658.29788512
1548007.07156546,7766658.29788512
1558007.07156546,7766658.29788512
1568007.07156546,7766658.29788512
1578007.07156546,7766658.29788512
1588007.07156546,7766658.29788512
1598007.07156546,7766658.29788512
1608007.07156546,7766658.29788512
1618007.07156546,7766658.29788512
1628007.07156546,7766658.29788512
1638007.07156546,7766658.29788512
1648007.07156546,7766658.29788512
1658007.07156546,7766658.29788512
1668007.07156546,7766658.29788512
1676850.72320419,7765150.46239479
1686081.4794918,7763797.97322157
1712522.51921894,7762797.75473281
1716596.43064138,7763294.55999376
1780158.74273517,7762268.58892926
1784341.64585843,7762554.19617057
1901214.03588107,7761879.2510396
1907605.54326945,7763321.92509119
1940527.9319916,7765095.85177537
1947025.62657456,7764501.45096831
1954916.40169249,7763515.02436785
1221186.71647286,7776591.30859945
1228007.07156546,7776658.29788512
1238007.07156546,7776658.29788512
1248007.07156546,7776658.29788512
1258007.07156546,7776658.29788512
1268007.07156546,7776658.29788512
1278007.07156546,7776658.29788512
1288007.07156546,7776658.29788512
1298007.07156546,7776658.29788512
1308007.07156546,7776658.29788512
1318007.07156546,7776658.29788512
1328007.07156546,7776658.29788512
1338007.07156546,7776658.29788512
1348007.07156546,7776658.29788512
1358007.07156546,7776658.29788512
1368007.07156546,7776658.29788512
1378007.07156546,7776658.29788512
1388007.07156546,7776658.29788512
1398007.07156546,7776658.29788512
1408007.07156546,7776658.29788512
1418007.07156546,7776658.29788512
1428007.07156546,7776658.29788512
1438007.07156546,7776658.29788512
1448007.07156546,7776658.29788512
1458007.07156546,7776658.29788512
1468007.07156546,7776658.29788512
1478007.07156546,7776658.29788512
1488007.07156546,7776658.29788512
1498007.07156546,7776658.29788512
1508007.07156546,7776658.29788512
1518007.07156546,7776658.29788512
1528007.07156546,7776658.29788512
1538007.07156546,7776658.29788512
1548007.07156546,7776658.29788512
1558007.07156546,7776658.29788512
1568007.07156546,7776658.29788512
1578007.07156546,7776658.29788512
1588007.07156546,7776658.29788512
1598007.07156546,7776658.29788512
1607932.08528423,7776558.493798
1618174.42990683,7775858.42453997
1627915.11095388,7776571.32041737
1636221.57866326,7773906.78851822
1649268.59270739,7775788.40669839
1657848.09827033,7776186.25961618
1668252.68268769,7775681.44759349
1674087.62127344,7777868.32575146
1221325.35778747,7786591.02399516
1228007.07156546,7786658.29788512
1238007.07156546,7786658.29788512
1248007.07156546,7786658.29788512
1258007.07156546,7786658.29788512
1268007.07156546,7786658.29788512
1278007.07156546,7786658.29788512
1288007.07156546,7786658.29788512
1298007.07156546,7786658.29788512
1308007.07156546,7786658.29788512
1318007.07156546,7786658.29788512
1328007.07156546,7786658.29788512
1338007.07156546,7786658.29788512
1348007.07156546,7786658.29788512
1358007.07156546,7786658.29788512
1368007.07156546,7786658.29788512
1378007.07156546,7786658.29788512
1388007.07156546,7786658.29788512
1398007.07156546,7786658.29788512
1408007.07156546,7786658.29788512
1418007.07156546,7786658.29788512
1428007.07156546,7786658.29788512
1438007.07156546,7786658.29788512
1448007.07156546,7786658.29788512
1458007.07156546,7786658.29788512
1468007.07156546,7786658.29788512
1478007.07156546,7786658.29788512
1488007.07156546,7786658.29788512
1498007.07156546,7786658.29788512
1508007.07156546,7786658.29788512
1518007.07156546,7786658.29788512
1528007.07156546,7786658.29788512
1538007.07156546,7786658.29788512
1548007.07156546,7786658.29788512
1558007.07156546,7786658.29788512
1568007.07156546,7786658.29788512
1577616.72588398,7785193.08244583
1588068.15634184,7784745.58022595
1596962.05401869,7784390.66051331
1606539.04011472,7782245.93178004
1622909.18130973,7781745.75435431
1626616.11386485,7782259.96921284
1651214.19177932,7782151.14890607
1653823.3822218,7781999.94553678
1672469.98384595,7782157.55882795
1673863.58721019,7782264.17414962
1221459.61122556,7796588.72823201
1228007.07156546,7796658.29788512
1238007.07156546,7796658.29788512
1248007.07156546,7796658.29788512
1258007.07156546,7796658.29788512
1268007.07156546,7796658.29788512
1278007.07156546,7796658.29788512
1288007.07156546,7796658.29788512
1298007.07156546,7796658.29788512
1308007.07156546,7796658.29788512
1318007.07156546,7796658.29788512
1328007.07156546,7796658.29788512
1338007.07156546,7796658.29788512
1348007.07156546,7796658.29788512
1358007.07156546,7796658.29788512
1368007.07156546,7796658.29788512
1378007.07156546,7796658.29788512
1388007.07156546,7796658.29788512
1398007.07156546,7796658.29788512
1408007.07156546,7796658.29788512
1418007.07156546,7796658.29788512
1428007.07156546,7796658.29788512
1438007.07156546,7796658.29788512
1448007.07156546,7796658.29788512
1458007.07156546,7796658.29788512
1468007.07156546,7796658.29788512
1478007.07156546,7796658.29788512
1488007.07156546,7796658.29788512
1498007.07156546,7796658.29788512
1508007.07156546,7796658.29788512
1518007.07156546,7796658.29788512
1528007.07156546,7796658.29788512
1538007.07156546,7796658.29788512
1548007.07156546,7796658.29788512
1558007.07156546,7796658.29788512
1567912.91594142,7796615.92332021
1573536.81181697,7793756.31427799
1221585.21928807,7806572.21594037
1228007.07156546,7806658.29788512
1238007.07156546,7806658.29788512
1248007.07156546,7806658.29788512
1258007.07156546,7806658.29788512
1268007.07156546,7806658.29788512
1278007.07156546,7806658.29788512
1288007.07156546,7806658.29788512
1298007.07156546,7806658.29788512
1308007.07156546,7806658.29788512
1318007.07156546,7806658.29788512
1328007.07156546,7806658.29788512
1338007.07156546,7806658.29788512
1348007.07156546,7806658.29788512
1358007.07156546,7806658.29788512
1368007.07156546,7806658.29788512
1378007.07156546,7806658.29788512
1388007.07156546,7806658.29788512
1398007.07156546,7806658.29788512
1408007.07156546,7806658.29788512
1418007.07156546,7806658.29788512
1428007.07156546,7806658.29788512
1438007.07156546,7806658.29788512
1448007.07156546,7806658.29788512
1458007.07156546,7806658.29788512
1468007.07156546,7806658.29788512
1478007.07156546,7806658.29788512
1488007.07156546,7806658.29788512
1498007.07156546,7806658.29788512
1508007.07156546,7806658.29788512
1517987.26646112,7806638.12583396
1527295.88242118,7804919.18900752
1538780.91406528,7805334.62404955
1547386.56593785,7805201.983822
1558517.29679019,7806175.92656794
1566271.7692941,7805235.47606616
1221739.33126116,7816567.78996223
1228007.07156546,7816658.29788512
1238007.07156546,7816658.29788512
1248007.07156546,7816658.29788512
1258007.07156546,7816658.29788512
1268007.07156546,7816658.29788512
1278007.07156546,7816658.29788512
1288007.07156546,7816658.29788512
1298007.07156546,7816658.29788512
1308007.07156546,7816658.29788512
1318007.07156546,7816658.29788512
1328007.07156546,7816658.29788512
1338007.07156546,7816658.29788512
1348007.07156546,7816658.29788512
1358007.07156546,7816658.29788512
1368007.07156546,7816658.29788512
1378007.07156546,7816658.29788512
1388007.07156546,7816658.29788512
1398007.07156546,7816658.29788512
1408007.07156546,7816658.29788512
1418007.07156546,7816658.29788512
1428007.07156546,7816658.29788512
1438007.07156546,7816658.29788512
1448007.07156546,7816658.29788512
1458007.07156546,7816658.29788512
1468007.07156546,7816658.29788512
1478007.07156546,7816658.29788512
1488007.07156546,7816658.29788512
1498007.07156546,7816658.29788512
1508007.07156546,7816658.29788512
1516026.28358463,7815208.67984709
1557853.4037178,7813200.41443842
1221884.89691132,7826545.79732514
1228007.07156546,7826658.29788512
1238007.07156546,7826658.29788512
1248007.07156546,7826658.29788512
1258007.07156546,7826658.29788512
1268007.07156546,7826658.29788512
1278007.07156546,7826658.29788512
1288007.07156546,7826658.29788512
1298007.07156546,7826658.29788512
1308007.07156546,7826658.29788512
1318007.07156546,7826658.29788512
1328007.07156546,7826658.29788512
1338007.07156546,7826658.29788512
1348007.07156546,7826658.29788512
1358007.07156546,7826658.29788512
1368007.07156546,7826658.29788512
1378007.07156546,7826658.29788512
1388007.07156546,7826658.29788512
1398007.07156546,7826658.29788512
1408007.07156546,7826658.29788512
1418007.07156546,7826658.29788512
1428007.07156546,7826658.29788512
1438007.07156546,7826658.29788512
1448007.07156546,7826658.29788512
1458007.07156546,7826658.29788512
1468007.07156546,7826658.29788512
1478007.07156546,7826658.29788512
1488007.07156546,7826658.29788512
1497382.04372904,7826209.69136574
1506899.74918284,7824477.73113048
1513029.20355916,7821685.22375522
1222032.48196515,7836541.3076152
1228007.07156546,7836658.29788512
1238007.07156546,7836658.29788512
1248007.07156546,7836658.29788512
1258007.07156546,7836658.29788512
1268007.07156546,7836658.29788512
1278007.07156546,7836658.29788512
1288007.07156546,7836658.29788512
1298007.07156546,7836658.29788512
1308007.07156546,7836658.29788512
1318007.07156546,7836658.29788512
1328007.07156546,7836658.29788512
1338007.07156546,7836658.29788512
1348007.07156546,7836658.29788512
1358007.07156546,7836658.29788512
1368007.07156546,7836658.29788512
1378007.07156546,7836658.29788512
1388007.07156546,7836658.29788512
1398007.07156546,7836658.29788512
1408007.07156546,7836658.29788512
1418007.07156546,7836658.29788512
1428007.07156546,7836658.29788512
1438007.07156546,7836658.29788512
1448007.07156546,7836658.29788512
1458007.07156546,7836658.29788512
1468007.07156546,7836658.29788512
1478007.07156546,7836658.29788512
1488007.07156546,7836658.29788512
1496486.07879844,7836658.30200794
1222185.63836977,7846512.18691696
1228007.07156546,7846658.29788512
1238007.07156546,7846658.29788512
1248007.07156546,7846658.29788512
1258007.07156546,7846658.29788512
1268007.07156546,7846658.29788512
1278007.07156546,7846658.29788512
1288007.07156546,7846658.29788512
1298007.07156546,7846658.29788512
1308007.07156546,7846658.29788512
1318007.07156546,7846658.29788512
1328007.07156546,7846658.29788512
1338007.07156546,7846658.29788512
1348007.07156546,7846658.29788512
1358007.07156546,7846658.29788512
1368007.07156546,7846658.29788512
1378007.07156546,7846658.29788512
1388007.07156546,7846658.29788512
1398007.07156546,7846658.29788512
1408007.07156546,7846658.29788512
1418007.07156546,7846658.29788512
1428007.07156546,7846658.29788512
1438007.07156546,7846658.29788512
1448007.07156546,7846658.29788512
1458007.07156546,7846658.29788512
1468007.07156546,7846658.29788512
1478007.07156546,7846658.29788512
1488007.07156546,7846658.29788512
1496486.09227943,7846658.29823453
1222324.73729188,7856490.41201321
1228007.07156546,7856658.29788512
1238007.07156546,7856658.29788512
1248007.07156546,7856658.29788512
1258007.07156546,7856658.29788512
1268007.07156546,7856658.29788512
1278007.07156546,7856658.29788512
1288007.07156546,7856658.29788512
1298007.07156546,7856658.29788512
1308007.07156546,7856658.29788512
1318007.07156546,7856658.29788512
